24|5|66950|"Мугалжар (бывш. Мугоджарс"|2238|2238
24|6|66960|"Биршогыр (бывш. Берчогур)"|2308|2308
24|7|66980|"Соленая"|2433|2433
24|8|66990|"Шалкар (бывш. Челкар)"|2523|2523
24|9|67001|"Рзд Шиликты(бывш. рзд Чил"|2715|2715
24|10|67010|"Саксаульская"|2839|2839
24|11|67013|"Конту"|2912|2912
24|12|67030|"Аральское Море"|2941|2941
24|13|67033|"Сапак"|3008|3008
24|14|67035|"Арал-Кум"|3027|3027
24|15|67020|"Чумыш"|3038|3038
24|16|67040|"Камышлыбаш"|3103|3103
24|17|67043|"Бикбаули"|3131|3131
24|18|67050|"Казалинск"|3155|3215
24|19|67051|"Рзд Уинду"|3230|3230
24|20|67052|"Кубек"|3239|3239
24|21|67053|"Майлибаш"|3255|3255
24|22|67056|"Бай-Хожа"|3320|3320
24|23|67060|"Тюратам"|3349|3349
24|24|67090|"Джусалы"|3502|3517
24|25|67091|"Рзд Ана-Куль"|3524|3524
24|26|67093|"Кизил-Там"|3542|3542
24|27|67095|"Кара-Кеткен"|3601|3601
24|28|67140|"Джалагаш"|3620|3620
24|29|67150|"Терень-Узяк"|3642|3642
24|30|67153|"Кара-Узяк"|3705|3705
24|31|67170|"Кзыл-Орда"|3727|3746
24|32|67180|"Белкуль"|3755|3755
24|33|67190|"Соло-Тюбе"|3837|3837
24|34|67220|"Чиили"|3953|3953
24|35|67222|"Рзд Екпенды"|4012|4012
24|36|67240|"Тюмень-Арык"|4021|4021
24|37|67250|"Яны-Курган"|4045|4045
24|38|67260|"Талап"|4122|4122
24|39|67270|"Беш-Арык"|4133|4133
24|40|67273|"Сауран"|4201|4201
24|41|67280|"Шорнак"|4211|4211
24|42|69780|"Туркестан"|4231|4245
24|43|69770|"Тимур"|4347|4347
24|44|69800|"Арысь I"|4451|4451
24|45|69801|"Оп Арысь II"|4453|4453
24|46|69840|"Бадам"|4542|4542
24|47|69860|"Чимкент"|4621|4621
24|48|69930|"Манкент"|4652|4657
24|49|69970|"Тюлькубас"|4815|4815
24|50|70590|"Бурное"|4922|4922
24|51|70630|"Джамбул"|5033|5033
24|52|70450|"Луговая"|5232|5232
24|53|70460|"Чу"|5428|5428
24|54|70310|"Чокпар"|5543|5543
24|55|70330|"Отар"|5706|5706
24|56|70000|"Алма-Ата I"|5944|-1
25|1|70010|"Алма-Ата II"|-1|2203
25|2|70000|"Алма-Ата I"|2210|2210
25|3|70330|"Отар"|2418|2418
25|4|70310|"Чокпар"|2525|2525
25|5|70460|"Чу"|2640|2640
25|6|70450|"Луговая"|2820|2820
25|7|70630|"Джамбул"|3002|3002
25|8|70590|"Бурное"|3103|3103
25|9|69970|"Тюлькубас"|3145|3145
25|10|69930|"Манкент"|3235|3235
25|11|69860|"Чимкент"|3305|-1
26|1|69860|"Чимкент"|-1|2200
26|2|69930|"Манкент"|2229|2229
26|3|69970|"Тюлькубас"|2330|2330
26|4|70590|"Бурное"|2427|2427
26|5|70630|"Джамбул"|2549|2549
26|6|70450|"Луговая"|2722|2722
26|7|70460|"Чу"|2853|2853
26|8|70310|"Чокпар"|2951|2951
26|9|70330|"Отар"|3056|3056
26|10|70000|"Алма-Ата I"|3300|3300
26|11|70010|"Алма-Ата II"|3319|-1
27|1|71670|"Бишкек II"|-1|1222
27|2|71610|"Беловодская"|1323|1323
27|3|71590|"Карабалта"|1359|1359
27|4|71570|"Каинды"|1423|1523
27|5|70450|"Луговая"|1753|1753
27|6|70630|"Джамбул"|2044|2044
27|7|70590|"Бурное"|2226|2226
27|8|69970|"Тюлькубас"|2338|2352
27|9|69930|"Манкент"|2501|2501
27|10|69860|"Чимкент"|2534|2552
27|11|69840|"Бадам"|2630|2630
27|12|69801|"Оп Арысь II"|2718|2718
27|13|69800|"Арысь I"|2720|2720
27|14|69770|"Тимур"|2821|2821
27|15|69780|"Туркестан"|2921|2921
27|16|67280|"Шорнак"|2944|2944
27|17|67273|"Сауран"|2955|2955
27|18|67270|"Беш-Арык"|3026|3026
27|19|67260|"Талап"|3038|3038
27|20|67250|"Яны-Курган"|3120|3120
27|21|67240|"Тюмень-Арык"|3146|3146
27|22|67222|"Рзд Екпенды"|3156|3156
27|23|67220|"Чиили"|3218|3218
27|24|67190|"Соло-Тюбе"|3342|3342
27|25|67180|"Белкуль"|3429|3429
27|26|67170|"Кзыл-Орда"|3439|3459
27|27|67153|"Кара-Узяк"|3523|3523
27|28|67150|"Терень-Узяк"|3548|3548
27|29|67140|"Джалагаш"|3611|3611
27|30|67095|"Кара-Кеткен"|3632|3632
27|31|67093|"Кизил-Там"|3652|3652
27|32|67091|"Рзд Ана-Куль"|3712|3712
27|33|67090|"Джусалы"|3719|3719
27|34|67060|"Тюратам"|3832|3832
27|35|67056|"Бай-Хожа"|3901|3901
27|36|67053|"Майлибаш"|3926|3926
27|37|67052|"Кубек"|3942|3942
27|38|67051|"Рзд Уинду"|3951|3951
27|39|67050|"Казалинск"|4001|4001
27|40|67043|"Бикбаули"|4023|4023
27|41|67040|"Камышлыбаш"|4051|4051
27|42|67020|"Чумыш"|4114|4114
27|43|67035|"Арал-Кум"|4125|4125
27|44|67033|"Сапак"|4140|4140
27|45|67030|"Аральское Море"|4201|4201
27|46|67013|"Конту"|4224|4224
27|47|67010|"Саксаульская"|4250|4250
27|48|67001|"Рзд Шиликты(бывш. рзд Чил"|4357|4357
27|49|66990|"Шалкар (бывш. Челкар)"|4525|4525
27|50|66980|"Соленая"|4605|4605
27|51|66960|"Биршогыр (бывш. Берчогур)"|4713|4713
27|52|66950|"Мугалжар (бывш. Мугоджарс"|4735|4735
27|53|66940|"Жем (бывш. Эмба)"|4810|4825
27|54|66000|"Кандыагаш (бывш. Кандагач"|5001|5001
27|55|66830|"Алга"|5050|5050
27|56|66790|"Актобе  (бывш. Актюбинск)"|5133|5153
27|57|66760|"Мартук"|5416|5416
27|58|66750|"Жайсан (бывш. Яйсан)"|5502|5502
27|59|66690|"Илецк I"|5806|5921
27|60|81190|"Оренбург"|6110|6155
27|61|81080|"Бузулук"|6505|6505
27|62|65730|"Кинель"|6649|6649
27|63|65790|"Самара"|6721|6800
27|64|63560|"Сызрань I"|6955|6955
27|65|64210|"Инза"|7321|7321
27|66|64000|"Рузаевка"|7517|7517
27|67|64090|"Ковылкино"|7641|7641
27|68|64050|"Потьма"|7757|7757
27|69|22200|"Сасово"|7923|7923
27|70|22110|"Шилово"|8040|8040
27|71|22030|"Рязань I"|8227|8227
27|72|22280|"Рязань II"|8228|8228
27|73|19401|"Москва-Пассажирская -Каза"|8553|-1
28|1|19401|"Москва-Пассажирская -Каза"|-1|2310
28|2|22030|"Рязань I"|2627|2627
28|3|22110|"Шилово"|2810|2810
28|4|22200|"Сасово"|2923|2923
28|5|64050|"Потьма"|3045|3045
28|6|64090|"Ковылкино"|3158|3158
28|7|64000|"Рузаевка"|3318|3318
28|8|64210|"Инза"|3509|3509
28|9|63560|"Сызрань I"|3826|3826
28|10|65790|"Самара"|4016|4120
28|11|65730|"Кинель"|4216|4216
28|12|81080|"Бузулук"|4520|4520
28|13|81190|"Оренбург"|5055|5135
28|14|66690|"Илецк I"|5309|5409
28|15|66750|"Жайсан (бывш. Яйсан)"|5551|5551
28|16|66760|"Мартук"|5616|5616
28|17|66790|"Актобе  (бывш. Актюбинск)"|5736|5756
28|18|66830|"Алга"|5838|5838
28|19|66000|"Кандыагаш (бывш. Кандагач"|5926|5926
28|20|66940|"Жем (бывш. Эмба)"|6059|6114
28|21|66950|"Мугалжар (бывш. Мугоджарс"|6153|6153
28|22|66960|"Биршогыр (бывш. Берчогур)"|6219|6219
28|23|66980|"Соленая"|6335|6335
28|24|66990|"Шалкар (бывш. Челкар)"|6419|6419
28|25|67001|"Рзд Шиликты(бывш. рзд Чил"|6559|6559
28|26|67010|"Саксаульская"|6714|6714
28|27|67013|"Конту"|6744|6744
28|28|67030|"Аральское Море"|6809|6809
28|29|67033|"Сапак"|6834|6834
28|30|67035|"Арал-Кум"|6851|6851
28|31|67020|"Чумыш"|6902|6902
28|32|67040|"Камышлыбаш"|6929|6929
28|33|67043|"Бикбаули"|6959|6959
28|34|67050|"Казалинск"|7025|7025
28|35|67051|"Рзд Уинду"|7037|7037
28|36|67052|"Кубек"|7046|7046
28|37|67053|"Майлибаш"|7104|7104
28|38|67056|"Бай-Хожа"|7133|7133
28|39|67060|"Тюратам"|7206|7206
28|40|67090|"Джусалы"|7327|7327
28|41|67091|"Рзд Ана-Куль"|7336|7336
28|42|67093|"Кизил-Там"|7358|7358
28|43|67095|"Кара-Кеткен"|7420|7420
28|44|67140|"Джалагаш"|7443|7443
28|45|67150|"Терень-Узяк"|7510|7510
28|46|67153|"Кара-Узяк"|7539|7539
28|47|67170|"Кзыл-Орда"|7605|7625
28|48|67180|"Белкуль"|7635|7635
28|49|67190|"Соло-Тюбе"|7719|7719
28|50|67220|"Чиили"|7839|7839
28|51|67222|"Рзд Екпенды"|7859|7859
28|52|67240|"Тюмень-Арык"|7909|7909
28|53|67250|"Яны-Курган"|7934|7934
28|54|67260|"Талап"|8013|8013
28|55|67270|"Беш-Арык"|8024|8024
28|56|67273|"Сауран"|8054|8054
28|57|67280|"Шорнак"|8105|8105
28|58|69780|"Туркестан"|8126|8126
28|59|69770|"Тимур"|8223|8223
28|60|69800|"Арысь I"|8321|8321
28|61|69801|"Оп Арысь II"|8323|8323
28|62|69840|"Бадам"|8408|8408
28|63|69860|"Чимкент"|8444|8458
28|64|69930|"Манкент"|8530|8530
28|65|69970|"Тюлькубас"|8639|8654
28|66|70590|"Бурное"|8804|8804
28|67|70630|"Джамбул"|8944|8944
28|68|70450|"Луговая"|9232|9232
28|69|71570|"Каинды"|9459|9559
28|70|71590|"Карабалта"|9625|9625
28|71|71610|"Беловодская"|9704|9704
28|72|71670|"Бишкек II"|9810|-1
29|1|66170|"Атырау"|-1|1910
29|2|66141|"Рзд Таскескен"|2011|2011
29|3|66140|"Искине"|2025|2025
29|4|66130|"Доссор"|2101|2101
29|5|66110|"Макат"|2140|2140
29|6|66100|"Жамансор"|2224|2224
29|7|66083|"Мукур"|2333|2333
29|8|66080|"Сагиз"|2418|2418
29|9|66070|"Ногайты (бывш. Нугайты)"|2501|2501
29|10|66062|"Жарлы (бывш. Джарлы)"|2534|2534
29|11|66060|"Караулкелды"|2608|2608
29|12|66050|"Шубаркудык"|2727|2727
29|13|66000|"Кандыагаш (бывш. Кандагач"|2900|2900
29|14|66940|"Жем (бывш. Эмба)"|3105|3105
29|15|66950|"Мугалжар (бывш. Мугоджарс"|3152|3152
29|16|66960|"Биршогыр (бывш. Берчогур)"|3223|3223
29|17|66980|"Соленая"|3337|3337
29|18|66990|"Шалкар (бывш. Челкар)"|3421|3421
29|19|67001|"Рзд Шиликты(бывш. рзд Чил"|3558|3558
29|20|67010|"Саксаульская"|3711|3711
29|21|67013|"Конту"|3740|3740
29|22|67030|"Аральское Море"|3805|3805
29|23|67033|"Сапак"|3829|3829
29|24|67035|"Арал-Кум"|3840|3840
29|25|67020|"Чумыш"|3848|3848
29|26|67040|"Камышлыбаш"|3905|3905
29|27|67043|"Бикбаули"|3925|3925
29|28|67050|"Казалинск"|4008|4008
29|29|67051|"Рзд Уинду"|4027|4027
29|30|67052|"Кубек"|4052|4052
29|31|67053|"Майлибаш"|4108|4108
29|32|67056|"Бай-Хожа"|4133|4133
29|33|67060|"Тюратам"|4202|4202
29|34|67090|"Джусалы"|4314|4314
29|35|67091|"Рзд Ана-Куль"|4321|4321
29|36|67093|"Кизил-Там"|4341|4341
29|37|67095|"Кара-Кеткен"|4401|4401
29|38|67140|"Джалагаш"|4421|4421
29|39|67150|"Терень-Узяк"|4444|4444
29|40|67153|"Кара-Узяк"|4510|4510
29|41|67170|"Кзыл-Орда"|4533|4558
29|42|67180|"Белкуль"|4608|4608
29|43|67190|"Соло-Тюбе"|4652|4652
29|44|67220|"Чиили"|4813|4813
29|45|67222|"Рзд Екпенды"|4833|4833
29|46|67240|"Тюмень-Арык"|4843|4843
29|47|67250|"Яны-Курган"|4908|4908
29|48|67260|"Талап"|4947|4947
29|49|67270|"Беш-Арык"|4959|4959
29|50|67273|"Сауран"|5030|5030
29|51|67280|"Шорнак"|5040|5040
29|52|69780|"Туркестан"|5102|5102
29|53|69770|"Тимур"|5201|5201
29|54|69800|"Арысь I"|5301|5301
29|55|69801|"Оп Арысь II"|5303|5303
29|56|69840|"Бадам"|5350|5350
29|57|69860|"Чимкент"|5427|5427
29|58|69930|"Манкент"|5521|5527
29|59|69970|"Тюлькубас"|5647|5647
29|60|70590|"Бурное"|5755|5800
29|61|70630|"Джамбул"|5935|5935
29|62|70450|"Луговая"|6135|6135
29|63|70460|"Чу"|6333|6333
29|64|70310|"Чокпар"|6447|6447
29|65|70330|"Отар"|6611|6611
29|66|70000|"Алма-Ата I"|6851|6921
29|67|70010|"Алма-Ата II"|6941|-1
30|1|70010|"Алма-Ата II"|-1|1222
30|2|70000|"Алма-Ата I"|1244|1314
30|3|70330|"Отар"|1526|1541
30|4|70310|"Чокпар"|1701|1701
30|5|70460|"Чу"|1813|1813
30|6|70450|"Луговая"|2005|2026
30|7|70630|"Джамбул"|2241|2241
30|8|70590|"Бурное"|2402|2402
30|9|69970|"Тюлькубас"|2459|2459
30|10|69930|"Манкент"|2605|2605
30|11|69860|"Чимкент"|2636|2636
30|12|69840|"Бадам"|2716|2716
30|13|69801|"Оп Арысь II"|2806|2806
30|14|69800|"Арысь I"|2808|2808
30|15|69770|"Тимур"|2912|2912
30|16|69780|"Туркестан"|3014|3014
30|17|67280|"Шорнак"|3037|3037
30|18|67273|"Сауран"|3049|3049
30|19|67270|"Беш-Арык"|3121|3121
30|20|67260|"Талап"|3134|3134
30|21|67250|"Яны-Курган"|3217|3217
30|22|67240|"Тюмень-Арык"|3245|3245
30|23|67222|"Рзд Екпенды"|3255|3255
30|24|67220|"Чиили"|3317|3337
30|25|67190|"Соло-Тюбе"|3455|3455
30|26|67180|"Белкуль"|3538|3538
30|27|67170|"Кзыл-Орда"|3547|3607
30|28|67153|"Кара-Узяк"|3629|3629
30|29|67150|"Терень-Узяк"|3653|3653
30|30|67140|"Джалагаш"|3715|3715
30|31|67095|"Кара-Кеткен"|3734|3734
30|32|67093|"Кизил-Там"|3753|3753
30|33|67091|"Рзд Ана-Куль"|3811|3811
30|34|67090|"Джусалы"|3819|3819
30|35|67060|"Тюратам"|3935|3935
30|36|67056|"Бай-Хожа"|4006|4006
30|37|67053|"Майлибаш"|4033|4033
30|38|67052|"Кубек"|4050|4050
30|39|67051|"Рзд Уинду"|4059|4059
30|40|67050|"Казалинск"|4110|4110
30|41|67043|"Бикбаули"|4134|4134
30|42|67040|"Камышлыбаш"|4202|4202
30|43|67020|"Чумыш"|4227|4227
30|44|67035|"Арал-Кум"|4238|4238
30|45|67033|"Сапак"|4254|4254
30|46|67030|"Аральское Море"|4321|4321
30|47|67013|"Конту"|4348|4348
30|48|67010|"Саксаульская"|4421|4421
30|49|67001|"Рзд Шиликты(бывш. рзд Чил"|4543|4543
30|50|66990|"Шалкар (бывш. Челкар)"|4732|4732
30|51|66980|"Соленая"|4821|4821
30|52|66960|"Биршогыр (бывш. Берчогур)"|4944|4944
30|53|66950|"Мугалжар (бывш. Мугоджарс"|5011|5011
30|54|66940|"Жем (бывш. Эмба)"|5054|5054
30|55|66000|"Кандыагаш (бывш. Кандагач"|5247|5247
30|56|66050|"Шубаркудык"|5426|5426
30|57|66060|"Караулкелды"|5549|5549
30|58|66062|"Жарлы (бывш. Джарлы)"|5625|5625
30|59|66070|"Ногайты (бывш. Нугайты)"|5700|5700
30|60|66080|"Сагиз"|5742|5742
30|61|66083|"Мукур"|5828|5828
30|62|66100|"Жамансор"|5937|5937
30|63|66110|"Макат"|6021|6021
30|64|66130|"Доссор"|6100|6100
30|65|66140|"Искине"|6136|6136
30|66|66141|"Рзд Таскескен"|6150|6150
30|67|66170|"Атырау"|6235|-1
31|1|69610|"Павлодар"|-1|700
31|2|69580|"Аксу II (бывш. Ермак)"|811|811
31|3|69582|"Коктобе"|934|934
31|4|70970|"Дегелен (бывш. Конечная)"|1154|1154
31|5|70940|"Семипалатинск"|1431|1431
31|6|70930|"Жана-Семей"|1440|1440
31|7|70910|"Шар"|1650|1710
31|8|70900|"Жангиз-Тобе"|1759|1759
31|9|70890|"Жарма"|1905|1905
31|10|70880|"Ушбийк"|1955|1955
31|11|70870|"Аягоз"|2058|2058
31|12|70860|"Тансык"|2236|2236
31|13|70800|"Актогай"|2317|2317
31|14|70260|"Лепсы"|2505|2505
31|15|70250|"Матай"|2557|2557
31|16|70210|"Уш-Тобе"|2812|2812
31|17|70120|"Сары-Озек"|3030|3047
31|18|70070|"Капчагай"|3303|3303
31|19|70000|"Алма-Ата I"|3407|-1
32|1|70000|"Алма-Ата I"|-1|2028
32|2|70070|"Капчагай"|2155|2155
32|3|70120|"Сары-Озек"|2423|2423
32|4|70210|"Уш-Тобе"|2639|2639
32|5|70250|"Матай"|2831|2831
32|6|70260|"Лепсы"|2914|2914
32|7|70800|"Актогай"|3102|3122
32|8|70860|"Тансык"|3201|3201
32|9|70870|"Аягоз"|3334|3334
32|10|70880|"Ушбийк"|3434|3436
32|11|70890|"Жарма"|3524|3524
32|12|70900|"Жангиз-Тобе"|3627|3627
32|13|70910|"Шар"|3714|3714
32|14|70930|"Жана-Семей"|3902|3909
32|15|70940|"Семипалатинск"|4010|4010
32|16|70970|"Дегелен (бывш. Конечная)"|4214|4214
32|17|69582|"Коктобе"|4450|4453
32|18|69580|"Аксу II (бывш. Ермак)"|4614|4614
32|19|69610|"Павлодар"|4724|-1
33|1|70010|"Алма-Ата II"|-1|1923
33|2|70000|"Алма-Ата I"|1945|1955
33|3|70330|"Отар"|2200|2200
33|4|70310|"Чокпар"|2323|2323
33|5|70460|"Чу"|2438|2438
33|6|70450|"Луговая"|2635|2635
33|7|70630|"Джамбул"|2834|2834
33|8|70590|"Бурное"|2945|2945
33|9|69970|"Тюлькубас"|3035|3050
33|10|69930|"Манкент"|3154|3154
33|11|69860|"Чимкент"|3224|3224
33|12|69840|"Бадам"|3302|3302
33|13|69801|"Оп Арысь II"|3350|3350
33|14|69800|"Арысь I"|3352|3352
33|15|69770|"Тимур"|3454|3454
33|16|69780|"Туркестан"|3555|3555
33|17|67280|"Шорнак"|3617|3617
33|18|67273|"Сауран"|3629|3629
33|19|67270|"Беш-Арык"|3700|3700
33|20|67260|"Талап"|3712|3712
33|21|67250|"Яны-Курган"|3754|3754
33|22|67240|"Тюмень-Арык"|3821|3821
33|23|67222|"Рзд Екпенды"|3831|3831
33|24|67220|"Чиили"|3852|3912
33|25|67190|"Соло-Тюбе"|4023|4023
33|26|67180|"Белкуль"|4102|4202
33|27|67170|"Кзыл-Орда"|4215|4230
33|28|67153|"Кара-Узяк"|4249|4249
33|29|67150|"Терень-Узяк"|4310|4310
33|30|67140|"Джалагаш"|4329|4329
33|31|67095|"Кара-Кеткен"|4346|4346
33|32|67093|"Кизил-Там"|4402|4402
33|33|67091|"Рзд Ана-Куль"|4418|4418
33|34|67090|"Джусалы"|4426|4426
33|35|67060|"Тюратам"|4546|4546
33|36|67056|"Бай-Хожа"|4618|4618
33|37|67053|"Майлибаш"|4646|4646
33|38|67052|"Кубек"|4704|4704
33|39|67051|"Рзд Уинду"|4713|4713
33|40|67050|"Казалинск"|4725|4725
33|41|67043|"Бикбаули"|4750|4750
33|42|67040|"Камышлыбаш"|4820|4820
33|43|67020|"Чумыш"|4846|4846
33|44|67035|"Арал-Кум"|4857|4857
33|45|67033|"Сапак"|4914|4914
33|46|67030|"Аральское Море"|4937|4937
33|47|67013|"Конту"|5002|5002
33|48|67010|"Саксаульская"|5031|5031
33|49|67001|"Рзд Шиликты(бывш. рзд Чил"|5145|5145
33|50|66990|"Шалкар (бывш. Челкар)"|5323|5323
33|51|66980|"Соленая"|5406|5406
33|52|66960|"Биршогыр (бывш. Берчогур)"|5521|5521
33|53|66950|"Мугалжар (бывш. Мугоджарс"|5546|5546
33|54|66940|"Жем (бывш. Эмба)"|5624|5644
33|55|66000|"Кандыагаш (бывш. Кандагач"|5821|5821
33|56|66830|"Алга"|5911|5911
33|57|66790|"Актобе  (бывш. Актюбинск)"|5955|-1
34|1|66790|"Актобе  (бывш. Актюбинск)"|-1|2150
34|2|66830|"Алга"|2235|2235
34|3|66000|"Кандыагаш (бывш. Кандагач"|2326|2326
34|4|66940|"Жем (бывш. Эмба)"|2506|2506
34|5|66950|"Мугалжар (бывш. Мугоджарс"|2544|2544
34|6|66960|"Биршогыр (бывш. Берчогур)"|2608|2608
34|7|66980|"Соленая"|2722|2722
34|8|66990|"Шалкар (бывш. Челкар)"|2805|2805
34|9|67001|"Рзд Шиликты(бывш. рзд Чил"|2941|2941
34|10|67010|"Саксаульская"|3053|3113
34|11|67013|"Конту"|3140|3140
34|12|67030|"Аральское Море"|3203|3203
34|13|67033|"Сапак"|3226|3226
34|14|67035|"Арал-Кум"|3241|3241
34|15|67020|"Чумыш"|3252|3252
34|16|67040|"Камышлыбаш"|3316|3316
34|17|67043|"Бикбаули"|3344|3344
34|18|67050|"Казалинск"|3407|3407
34|19|67051|"Рзд Уинду"|3418|3418
34|20|67052|"Кубек"|3427|3427
34|21|67053|"Майлибаш"|3443|3443
34|22|67056|"Бай-Хожа"|3509|3509
34|23|67060|"Тюратам"|3539|3539
34|24|67090|"Джусалы"|3654|3654
34|25|67091|"Рзд Ана-Куль"|3701|3701
34|26|67093|"Кизил-Там"|3722|3722
34|27|67095|"Кара-Кеткен"|3742|3742
34|28|67140|"Джалагаш"|3758|3758
34|29|67150|"Терень-Узяк"|3816|3816
34|30|67153|"Кара-Узяк"|3836|3836
34|31|67170|"Кзыл-Орда"|3854|3910
34|32|67180|"Белкуль"|3932|3932
34|33|67190|"Соло-Тюбе"|4113|4113
34|34|67220|"Чиили"|4229|4229
34|35|67222|"Рзд Екпенды"|4248|4248
34|36|67240|"Тюмень-Арык"|4257|4257
34|37|67250|"Яны-Курган"|4321|4321
34|38|67260|"Талап"|4358|4358
34|39|67270|"Беш-Арык"|4410|4410
34|40|67273|"Сауран"|4442|4442
34|41|67280|"Шорнак"|4453|4453
34|42|69780|"Туркестан"|4515|4515
34|43|69770|"Тимур"|4615|4615
34|44|69800|"Арысь I"|4717|4717
34|45|69801|"Оп Арысь II"|4719|4719
34|46|69840|"Бадам"|4807|4807
34|47|69860|"Чимкент"|4845|4845
34|48|69930|"Манкент"|4915|4920
34|49|69970|"Тюлькубас"|5038|5038
34|50|70590|"Бурное"|5145|5145
34|51|70630|"Джамбул"|5317|5317
34|52|70450|"Луговая"|5505|5505
34|53|70460|"Чу"|5651|5651
34|54|70310|"Чокпар"|5758|5758
34|55|70330|"Отар"|5914|5914
34|56|70000|"Алма-Ата I"|6138|6148
34|57|70010|"Алма-Ата II"|6208|-1
37|1|69000|"Астана (бывш. Акмола)"|-1|2230
37|2|69070|"Косчеку"|2307|2307
37|3|69080|"Тастак"|2318|2318
37|4|69090|"Кара-Адыр"|2342|2342
37|5|69110|"Джалтыр"|2415|2415
37|6|69120|"Колутон"|2443|2443
37|7|69130|"Ирченко"|2503|2503
37|8|69150|"Атбасар"|2600|2600
37|9|68040|"Жаксы"|2723|2723
37|10|68000|"Есиль"|2830|2841
37|11|68150|"Сурган"|2853|2853
37|12|68160|"Ковыльная I"|2906|2906
37|13|68200|"Челгаши"|2936|2936
37|14|68230|"Койбагор"|3019|3021
37|15|68250|"Кушмурун"|3104|3104
37|16|68270|"Аманкарагай"|3150|3150
37|17|68280|"Казанбасы"|3227|3227
37|18|68290|"Апановка"|3304|3304
37|19|68310|"Тобол"|3400|3400
37|20|68340|"Алтынсарин"|3609|3614
37|21|68210|"Айке"|3733|3733
37|22|66910|"Айтеке Би"|3902|3922
37|23|66820|"Хромтау"|4309|4309
37|24|66000|"Кандыагаш (бывш. Кандагач"|4639|4709
37|25|66050|"Шубаркудык"|4845|4845
37|26|66060|"Караулкелды"|5006|5006
37|27|66062|"Жарлы (бывш. Джарлы)"|5041|5041
37|28|66070|"Ногайты (бывш. Нугайты)"|5115|5115
37|29|66080|"Сагиз"|5157|5157
37|30|66083|"Мукур"|5241|5241
37|31|66100|"Жамансор"|5349|5349
37|32|66110|"Макат"|5432|5432
37|33|66111|"Рзд № 472"|5451|5451
37|34|66250|"Кульсары"|5618|5618
37|35|66260|"Опорная"|5803|5803
37|36|66410|"Рзд Коркол"|5912|5912
37|37|66280|"Бейнеу"|6011|6011
37|38|66301|"Рзд №   2-Г"|6047|6047
37|39|66300|"Устюрт"|6141|6141
37|40|66310|"Сай-Утес"|6332|6332
37|41|66320|"Шетпе"|6603|6613
37|42|66330|"Мангышлак"|6740|-1
38|1|66330|"Мангышлак"|-1|2155
38|2|66320|"Шетпе"|2342|2342
38|3|66310|"Сай-Утес"|2619|2619
38|4|66300|"Устюрт"|2813|2813
38|5|66301|"Рзд №   2-Г"|2909|2909
38|6|66280|"Бейнеу"|2947|2947
38|7|66410|"Рзд Коркол"|3047|3047
38|8|66260|"Опорная"|3159|3159
38|9|66250|"Кульсары"|3347|3347
38|10|66111|"Рзд № 472"|3517|3517
38|11|66110|"Макат"|3537|3537
38|12|66100|"Жамансор"|3621|3621
38|13|66083|"Мукур"|3731|3731
38|14|66080|"Сагиз"|3817|3817
38|15|66070|"Ногайты (бывш. Нугайты)"|3900|3900
38|16|66062|"Жарлы (бывш. Джарлы)"|3937|3937
38|17|66060|"Караулкелды"|4015|4015
38|18|66050|"Шубаркудык"|4142|4142
38|19|66000|"Кандыагаш (бывш. Кандагач"|4326|4326
38|20|66820|"Хромтау"|4632|4646
38|21|66910|"Айтеке Би"|4918|4918
38|22|68210|"Айке"|5100|5100
38|23|68340|"Алтынсарин"|5232|5232
38|24|68310|"Тобол"|5451|5451
38|25|68290|"Апановка"|5609|5609
38|26|68280|"Казанбасы"|5640|5640
38|27|68270|"Аманкарагай"|5711|5711
38|28|68250|"Кушмурун"|5750|5750
38|29|68230|"Койбагор"|5826|5826
38|30|68200|"Челгаши"|5913|5913
38|31|68160|"Ковыльная I"|5944|5944
38|32|68150|"Сурган"|5958|5958
38|33|68000|"Есиль"|6011|6011
38|34|68040|"Жаксы"|6117|6117
38|35|69150|"Атбасар"|6238|6238
38|36|69130|"Ирченко"|6334|6334
38|37|69120|"Колутон"|6355|6355
38|38|69110|"Джалтыр"|6427|6427
38|39|69090|"Кара-Адыр"|6505|6505
38|40|69080|"Тастак"|6533|6533
38|41|69070|"Косчеку"|6546|6546
38|42|69000|"Астана (бывш. Акмола)"|6628|-1
39|1|69000|"Астана (бывш. Акмола)"|-1|1957
39|2|69070|"Косчеку"|2032|2032
39|3|69080|"Тастак"|2043|2043
39|4|69090|"Кара-Адыр"|2107|2107
39|5|69110|"Джалтыр"|2139|2142
39|6|69120|"Колутон"|2210|2210
39|7|69130|"Ирченко"|2227|2227
39|8|69150|"Атбасар"|2316|2316
39|9|68040|"Жаксы"|2438|2438
39|10|68000|"Есиль"|2545|2545
39|11|68150|"Сурган"|2558|2558
39|12|68160|"Ковыльная I"|2612|2612
39|13|68200|"Челгаши"|2644|2644
39|14|68230|"Койбагор"|2731|2731
39|15|68250|"Кушмурун"|2807|2825
39|16|68270|"Аманкарагай"|2907|2907
39|17|68280|"Казанбасы"|2941|2941
39|18|68290|"Апановка"|3015|3015
39|19|68310|"Тобол"|3106|3106
39|20|68390|"Железорудная"|3200|3200
39|21|68400|"Кустанай"|3250|3320
39|22|68460|"Джаркуль"|3517|3517
39|23|68480|"Тогузак"|3618|3618
39|24|80390|"Троицк"|3754|3754
39|25|80000|"Челябинск-Главный"|4100|4100
